,id,title,genres,TMDB_score,TMDB_vote_count,rotten_score,rotten_aud_score,revenue,release_date,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
1438,38843,Ramona and Beezus,"['Comedy', 'Family']",6.5,634,70.0,71.0,27293743,2010-07-23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1439,39691,Cats & Dogs: The Revenge of Kitty Galore,"['Comedy', 'Family', 'Action', 'Fantasy', 'Adventure', 'Mystery']",5.2,450,13.0,38.0,112483764,2010-07-28,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1440,37950,Charlie St. Cloud,"['Romance', 'Drama']",7.0,1832,28.0,60.0,48190704,2010-07-30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1441,38778,Dinner for Schmucks,['Comedy'],5.6,1331,42.0,42.0,86387857,2010-07-30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,27578,The Expendables,"['Thriller', 'Adventure', 'Action']",6.2,5957,42.0,64.0,274470394,2010-08-03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1443,41233,Step Up 3D,"['Drama', 'Romance']",6.8,1572,,,159291809,2010-08-04,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1444,51608,The Man from Nowhere,"['Action', 'Thriller', 'Crime']",7.7,854,100.0,90.0,43059790,2010-08-04,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1445,27581,The Other Guys,"['Comedy', 'Action', 'Crime']",6.3,3043,78.0,60.0,170432927,2010-08-06,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,43949,Flipped,"['Romance', 'Drama']",7.8,1750,54.0,78.0,1755212,2010-08-06,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1447,38167,Eat Pray Love,"['Drama', 'Romance']",6.2,1822,36.0,42.0,204594016,2010-08-12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1448,22538,Scott Pilgrim vs. the World,"['Comedy', 'Action', 'Romance', 'Music', 'Fantasy']",7.4,5664,82.0,84.0,48000000,2010-08-12,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1449,40264,Vampires Suck,['Comedy'],4.2,951,4.0,29.0,80547866,2010-08-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,43593,Piranha 3D,"['Comedy', 'Horror']",5.4,1574,,,83188165,2010-08-20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1451,42949,Arthur 3: The War of the Two Worlds,"['Animation', 'Adventure', 'Fantasy', 'Family']",5.7,1207,,,0,2010-08-22,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1452,22907,Takers,"['Action', 'Crime', 'Drama', 'Thriller']",6.2,925,28.0,62.0,69055695,2010-08-26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1453,38073,Going the Distance,"['Comedy', 'Drama', 'Romance']",6.0,564,54.0,52.0,42045846,2010-08-27,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1454,38358,The Last Exorcism,"['Horror', 'Thriller']",5.6,739,72.0,35.0,67738090,2010-08-27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1455,27579,The American,"['Crime', 'Drama', 'Thriller']",5.9,969,,,65464324,2010-08-31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1456,23631,Machete,"['Action', 'Comedy', 'Thriller']",6.3,2458,72.0,63.0,44093316,2010-09-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1457,33909,Wall Street: Money Never Sleeps,"['Drama', 'Crime']",6.1,1108,55.0,44.0,134748021,2010-09-02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1458,39210,Somewhere,['Drama'],6.1,530,70.0,48.0,0,2010-09-03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1459,49009,The Way Back,"['Drama', 'Adventure', 'History']",7.0,1095,,,24172201,2010-09-03,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1460,46738,Incendies,"['Drama', 'War', 'Mystery']",8.1,1623,,,0,2010-09-04,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1461,45269,The King's Speech,"['Drama', 'History']",7.7,6818,94.0,92.0,414211549,2010-09-06,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1462,35791,Resident Evil: Afterlife,"['Action', 'Adventure', 'Horror', 'Science Fiction']",6.1,2839,21.0,48.0,300228084,2010-09-09,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1463,45132,Super,"['Comedy', 'Action', 'Drama']",6.6,1011,,,324138,2010-09-09,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1464,58857,13 Assassins,"['Adventure', 'Drama', 'Action']",7.3,745,,,17555141,2010-09-09,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1465,44945,Trust,"['Crime', 'Drama', 'Thriller']",6.6,717,,,120000,2010-09-10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1466,45094,Conviction,['Drama'],7.1,437,68.0,70.0,6732980,2010-09-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1467,43552,Vanishing on 7th Street,"['Mystery', 'Horror', 'Thriller']",5.3,402,,,1068682,2010-09-11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1468,45657,The Ward,"['Horror', 'Thriller']",5.8,888,,,498974,2010-09-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1469,49018,Insidious,"['Horror', 'Thriller']",6.9,4957,,,97009150,2010-09-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1470,23168,The Town,"['Crime', 'Drama', 'Thriller']",7.2,3543,92.0,85.0,154026136,2010-09-15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1471,42188,Never Let Me Go,"['Drama', 'Romance', 'Science Fiction']",6.8,1704,71.0,70.0,9918093,2010-09-15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1472,37735,Easy A,['Comedy'],6.8,5508,85.0,77.0,74952305,2010-09-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,53457,Sarah's Key,"['Drama', 'War']",7.3,553,,,17511906,2010-09-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1474,26388,Buried,"['Drama', 'Thriller', 'Mystery']",6.6,2057,87.0,65.0,19152480,2010-09-24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1475,38303,You Again,"['Comedy', 'Romance']",6.3,1000,19.0,43.0,32054369,2010-09-24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1476,45162,Superman/Batman: Apocalypse,"['Action', 'Adventure', 'Animation', 'Family', 'Science Fiction']",7.2,434,,,0,2010-09-28,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1477,48289,The Debt,"['Drama', 'Thriller']",6.6,603,,,45636368,2010-09-30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1478,52015,Stake Land,"['Drama', 'Horror', 'Science Fiction']",6.2,564,,,33245,2010-09-30,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1479,37799,The Social Network,['Drama'],7.3,8943,96.0,86.0,224920315,2010-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1480,41402,Let Me In,"['Drama', 'Horror', 'Mystery']",6.8,1488,88.0,76.0,24145613,2010-10-01,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1481,48415,Benvenuti al Sud,['Comedy'],6.7,1509,,,65584679,2010-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,38408,Life As We Know It,"['Comedy', 'Romance', 'Drama']",6.9,2499,29.0,61.0,105610124,2010-10-02,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1483,44113,Stone,"['Drama', 'Thriller']",5.3,488,50.0,21.0,9479718,2010-10-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1484,43923,It's Kind of a Funny Story,"['Comedy', 'Drama']",7.0,1858,58.0,66.0,6491240,2010-10-08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1485,44639,Inside Job,['Documentary'],7.7,652,98.0,91.0,7871522,2010-10-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,39514,RED,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",6.7,5276,,,71664962,2010-10-13,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1487,16290,Jackass 3D,"['Comedy', 'Documentary', 'Action']",6.5,959,,,117224271,2010-10-15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,12444,Harry Potter and the Deathly Hallows: Part 1,"['Adventure', 'Fantasy']",7.8,14603,77.0,85.0,954305868,2010-10-17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1489,41436,Paranormal Activity 2,"['Horror', 'Thriller']",5.8,1805,58.0,48.0,177512032,2010-10-20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1490,48034,Little White Lies,"['Comedy', 'Drama']",7.1,1177,,,48531470,2010-10-20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1491,41439,Saw: The Final Chapter,"['Horror', 'Crime']",6.0,2112,,,136150434,2010-10-21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1492,44129,The Company Men,['Drama'],6.5,500,,,4882577,2010-10-21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1493,44603,Hereafter,"['Drama', 'Fantasy']",6.0,1210,47.0,38.0,105197635,2010-10-22,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1494,38055,Megamind,"['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']",6.9,5061,72.0,72.0,321885765,2010-10-28,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1495,46146,Troll Hunter,"['Fantasy', 'Horror']",6.7,1127,,,4159678,2010-10-29,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1496,41733,Due Date,"['Comedy', 'Drama']",6.3,4169,39.0,52.0,211780824,2010-11-04,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1497,44048,Unstoppable,"['Action', 'Thriller']",6.5,2578,87.0,72.0,167805466,2010-11-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1498,44115,127 Hours,"['Adventure', 'Drama', 'Thriller']",7.0,5866,93.0,85.0,35692920,2010-11-05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1499,23830,Last Night,"['Drama', 'Romance']",6.1,588,,,7644937,2010-11-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1500,46261,Don't Be Afraid of the Dark,"['Fantasy', 'Horror', 'Thriller']",5.7,800,,,36993168,2010-11-06,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1501,45649,Rubber,"['Comedy', 'Drama', 'Fantasy', 'Horror', 'Mystery']",6.0,611,,,98017,2010-11-09,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1502,38357,Morning Glory,"['Comedy', 'Drama', 'Romance']",6.3,1119,55.0,51.0,58785180,2010-11-10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1503,48838,London Boulevard,"['Drama', 'Crime']",5.9,527,,,4644108,2010-11-10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1504,42684,Skyline,"['Science Fiction', 'Action']",4.9,1160,15.0,18.0,66984887,2010-11-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1505,51620,Death Race 2,"['Action', 'Thriller', 'Science Fiction']",5.8,789,17.0,37.0,0,2010-11-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1506,43539,The Next Three Days,"['Romance', 'Drama', 'Thriller', 'Crime']",7.1,2118,50.0,66.0,51148651,2010-11-18,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1507,43347,Love & Other Drugs,"['Drama', 'Comedy', 'Romance']",7.0,3754,49.0,53.0,102820008,2010-11-22,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1508,41283,Faster,"['Crime', 'Drama', 'Action', 'Thriller']",6.3,1347,42.0,52.0,23081726,2010-11-23,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1509,42297,Burlesque,"['Drama', 'Romance']",7.2,1781,36.0,64.0,89519773,2010-11-23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1510,38757,Tangled,"['Animation', 'Family']",7.6,8579,89.0,87.0,592461732,2010-11-24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1511,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,"['Adventure', 'Family', 'Fantasy']",6.4,4363,50.0,58.0,415686217,2010-12-02,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1512,44214,Black Swan,"['Drama', 'Thriller', 'Horror']",7.6,11248,85.0,84.0,329398046,2010-12-03,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1513,37710,The Tourist,"['Action', 'Thriller', 'Romance']",6.2,4320,20.0,42.0,278731369,2010-12-08,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1514,20526,TRON: Legacy,"['Adventure', 'Action', 'Science Fiction']",6.4,5538,51.0,63.0,400062763,2010-12-15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1515,46705,Blue Valentine,"['Drama', 'Romance']",6.9,2386,86.0,77.0,16566240,2010-12-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1516,41515,Yogi Bear,"['Comedy', 'Family', 'Animation', 'Adventure']",5.7,650,12.0,34.0,203509374,2010-12-17,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1517,42888,How Do You Know,"['Comedy', 'Drama', 'Romance']",5.2,717,31.0,24.0,48668907,2010-12-17,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1518,45317,The Fighter,['Drama'],7.4,3255,91.0,89.0,93617009,2010-12-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1519,52077,Nothing to Declare,['Comedy'],5.8,871,,,93800000,2010-12-20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,39451,Little Fockers,"['Comedy', 'Romance']",5.6,2514,9.0,34.0,310650585,2010-12-21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1521,44264,True Grit,"['Drama', 'Adventure', 'Western']",7.3,4005,95.0,85.0,252276927,2010-12-22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1522,38745,Gulliver's Travels,"['Family', 'Comedy', 'Adventure', 'Fantasy']",5.1,1780,20.0,27.0,237382724,2010-12-25,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1523,53319,What a Beautiful Day,['Comedy'],6.5,1275,,,0,2011-01-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,23047,Season of the Witch,"['Adventure', 'Fantasy', 'Action']",5.4,1834,11.0,30.0,91627228,2011-01-07,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1525,40805,The Green Hornet,"['Action', 'Crime', 'Comedy']",5.5,2488,44.0,43.0,227817248,2011-01-12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,44564,The Dilemma,"['Comedy', 'Drama']",5.3,652,24.0,29.0,67112664,2011-01-13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1527,45772,Gnomeo & Juliet,"['Animation', 'Family']",5.9,1516,55.0,54.0,189712432,2011-01-13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1528,27582,The Mechanic,"['Action', 'Thriller', 'Crime']",6.4,2344,53.0,51.0,51070807,2011-01-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1529,38117,Beastly,"['Drama', 'Fantasy', 'Romance']",6.3,2342,21.0,48.0,43202283,2011-01-21,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1530,41630,No Strings Attached,"['Comedy', 'Romance']",6.3,3695,49.0,51.0,149228077,2011-01-21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1531,48171,The Rite,"['Drama', 'Thriller', 'Horror']",6.0,1489,21.0,40.0,96047633,2011-01-28,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1532,58232,Chalet Girl,"['Comedy', 'Romance']",6.4,521,77.0,53.0,1749457,2011-02-02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1533,48340,Sanctum,"['Action', 'Thriller']",5.9,738,30.0,37.0,108609310,2011-02-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1534,49950,The Roommate,"['Thriller', 'Drama', 'Horror']",5.4,712,3.0,27.0,52545707,2011-02-04,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1535,49494,The Eagle,"['Adventure', 'Drama']",6.2,969,39.0,41.0,27122040,2011-02-08,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1536,50546,Just Go with It,"['Comedy', 'Romance']",6.6,4202,19.0,59.0,214945591,2011-02-10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1537,50671,The Resident,"['Thriller', 'Mystery']",5.7,439,,,0,2011-02-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1538,50780,The Beaver,['Drama'],6.4,651,62.0,55.0,970816,2011-02-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1539,50839,Margin Call,"['Thriller', 'Drama']",6.8,1176,87.0,74.0,19504039,2011-02-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1540,62630,The Devil's Double,"['Drama', 'Action', 'Thriller', 'Crime', 'War']",6.7,404,54.0,64.0,5728213,2011-02-11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1541,39513,Paul,"['Adventure', 'Comedy', 'Science Fiction']",6.7,4269,70.0,62.0,97552050,2011-02-14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1542,38322,"Big Mommas: Like Father, Like Son","['Crime', 'Comedy', 'Action']",5.6,902,5.0,58.0,83615414,2011-02-16,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,48138,Unknown,"['Action', 'Mystery', 'Thriller']",6.6,2898,55.0,55.0,130786397,2011-02-16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1544,46529,I Am Number Four,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",6.2,3733,33.0,57.0,149878437,2011-02-18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1545,47327,Drive Angry,"['Fantasy', 'Thriller', 'Action', 'Crime']",5.4,1353,48.0,37.0,28931401,2011-02-24,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1546,48988,Hall Pass,"['Comedy', 'Romance']",5.6,1482,33.0,40.0,86157237,2011-02-25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1547,44896,Rango,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']",6.7,4751,88.0,69.0,245724603,2011-03-02,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1548,51828,One Day,"['Drama', 'Romance']",7.4,3146,36.0,49.0,59389433,2011-03-02,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1549,38050,The Adjustment Bureau,"['Science Fiction', 'Thriller', 'Romance']",6.7,3451,71.0,67.0,127869379,2011-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1550,38543,Ironclad,"['Romance', 'Adventure', 'Action', 'History']",6.1,509,42.0,41.0,5151023,2011-03-03,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1551,50725,Take Me Home Tonight,"['Comedy', 'Drama', 'Romance']",6.0,499,28.0,42.0,6928068,2011-03-04,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1552,44943,Battle: Los Angeles,"['Action', 'Science Fiction']",5.7,2630,36.0,48.0,211819354,2011-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1553,51876,Limitless,"['Thriller', 'Mystery', 'Science Fiction']",7.2,8274,69.0,74.0,161849455,2011-03-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1554,50321,Mars Needs Moms,"['Adventure', 'Animation', 'Family']",6.0,480,37.0,40.0,38992758,2011-03-09,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1555,49730,Red Riding Hood,"['Fantasy', 'Thriller', 'Horror']",6.0,2585,10.0,39.0,89162162,2011-03-11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1556,60243,A Separation,['Drama'],8.0,1159,99.0,92.0,24426169,2011-03-15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1557,50348,The Lincoln Lawyer,"['Crime', 'Drama', 'Thriller']",7.2,2223,83.0,82.0,85412898,2011-03-17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1558,23629,Sucker Punch,"['Action', 'Fantasy', 'Thriller']",6.1,3611,22.0,47.0,89792502,2011-03-24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1559,60307,Diary of a Wimpy Kid: Rodrick Rules,"['Family', 'Comedy']",6.5,761,47.0,62.0,72526996,2011-03-25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1560,45612,Source Code,"['Thriller', 'Science Fiction', 'Mystery']",7.3,6241,92.0,82.0,147332697,2011-03-30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1561,50359,Hop,"['Animation', 'Comedy', 'Family']",5.7,910,24.0,53.0,183953723,2011-03-30,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1562,58522,Boris - Il film,['Comedy'],6.9,417,,,1248748,2011-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,46195,Rio,"['Animation', 'Adventure', 'Comedy', 'Family']",6.7,5059,72.0,71.0,484635760,2011-04-03,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1564,50456,Hanna,"['Action', 'Thriller', 'Adventure']",6.6,2538,71.0,66.0,63782078,2011-04-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1565,38319,Your Highness,"['Comedy', 'Adventure', 'Fantasy']",5.3,977,27.0,34.0,28013733,2011-04-08,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1566,43959,Soul Surfer,"['Family', 'Drama']",7.1,942,45.0,75.0,47088990,2011-04-08,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1567,49012,Arthur,"['Comedy', 'Romance']",5.6,558,26.0,44.0,45735397,2011-04-08,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1568,41446,Scream 4,"['Horror', 'Mystery']",6.3,2242,60.0,55.0,97231420,2011-04-11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1569,51162,Winnie the Pooh,"['Animation', 'Family', 'Comedy', 'Adventure']",6.9,605,91.0,80.0,14460000,2011-04-13,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1570,55787,Water for Elephants,"['Drama', 'Romance']",7.0,2090,60.0,70.0,117094902,2011-04-15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1571,51497,Fast Five,"['Action', 'Thriller', 'Crime']",7.2,6050,77.0,83.0,626137675,2011-04-20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1572,65229,Tomboy,['Drama'],7.3,468,96.0,82.0,0,2011-04-20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1573,10195,Thor,"['Adventure', 'Fantasy', 'Action']",6.8,16548,77.0,76.0,449326618,2011-04-21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1574,57089,Hoodwinked Too! Hood VS. Evil,"['Comedy', 'Animation', 'Family']",5.2,404,11.0,35.0,13521829,2011-04-29,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1575,49022,Something Borrowed,"['Comedy', 'Drama', 'Romance']",6.2,812,15.0,48.0,65090821,2011-05-05,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1576,38321,Priest,"['Horror', 'Action', 'Thriller']",5.7,1657,15.0,46.0,78309131,2011-05-05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1577,59436,Midnight in Paris,"['Fantasy', 'Comedy', 'Romance']",7.5,5700,93.0,83.0,151119219,2011-05-11,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1578,59678,Attack the Block,"['Action', 'Comedy', 'Science Fiction']",6.4,1516,90.0,75.0,3964682,2011-05-12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1579,45658,Everything Must Go,"['Comedy', 'Drama', 'Romance']",6.1,412,73.0,53.0,2614773,2011-05-13,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1580,55721,Bridesmaids,"['Comedy', 'Romance']",6.5,3544,90.0,76.0,288383523,2011-05-13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1581,1865,Pirates of the Caribbean: On Stranger Tides,"['Adventure', 'Action', 'Fantasy']",6.5,10922,33.0,54.0,1045713802,2011-05-14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1582,52449,Bad Teacher,['Comedy'],5.5,3778,45.0,36.0,216197492,2011-05-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,8967,The Tree of Life,"['Drama', 'Fantasy']",6.7,2348,84.0,60.0,54674226,2011-05-17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1584,55846,Blitz,"['Crime', 'Action', 'Thriller']",6.1,1156,48.0,36.0,741875,2011-05-20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
